,id,borough,neighbourhood,host_id,availability_365
11213,8685857,brooklyn,crown heights,42713726,0
11214,8686040,manhattan,washington heights,45608786,0
11215,8686167,queens,sunnyside,20234611,0
11216,8686361,queens,ditmars steinway,24597265,317
11217,8687096,brooklyn,bedford-stuyvesant,45613202,0
11218,8687556,brooklyn,kensington,13713605,267
11219,8687767,manhattan,east village,3856750,0
11220,8688783,manhattan,upper east side,45620787,216
11221,8689608,manhattan,harlem,19808319,44
11222,8691258,manhattan,theater district,45632792,0
11223,8693545,manhattan,washington heights,42421006,299
11224,8698671,manhattan,chelsea,45667135,0
11225,8698962,brooklyn,bedford-stuyvesant,9166253,0
11226,8703355,manhattan,midtown,7991797,0
11227,8703711,brooklyn,prospect-lefferts gardens,40828217,102
11228,8703888,queens,jackson heights,30791331,356
11229,8704348,queens,astoria,9376458,0
11230,8704528,brooklyn,red hook,45694156,188
11231,8704967,manhattan,upper east side,45696732,0
11232,8709068,manhattan,upper west side,43820172,365
11233,8709326,manhattan,upper east side,41638669,0
11234,8712309,brooklyn,bedford-stuyvesant,22577148,316
11235,8712745,manhattan,upper west side,22502130,0
11236,8713401,brooklyn,brighton beach,1613244,284
11237,8713685,brooklyn,gowanus,9739435,365
11238,8717373,manhattan,west village,10111580,0
11239,8719522,manhattan,upper east side,2610741,42
11240,8719788,brooklyn,fort greene,18052038,0
11241,8719948,manhattan,nolita,3869531,0
11242,8719984,manhattan,kips bay,42788011,0
11243,8720070,manhattan,gramercy,4319369,0
11244,8720655,manhattan,upper east side,729279,0
11245,8720865,brooklyn,williamsburg,2636827,0
11246,8720923,manhattan,lower east side,41324442,2
11247,8721348,manhattan,hell's kitchen,45774138,46
11248,8721414,brooklyn,south slope,8315176,0
11249,8721444,manhattan,midtown,45774825,0
11250,8722224,brooklyn,prospect-lefferts gardens,45778782,0
11251,8729771,manhattan,harlem,2101644,217
11252,8729819,brooklyn,williamsburg,3910533,0
11253,8729960,manhattan,east harlem,420111,270
11254,8731224,manhattan,east village,45815117,0
11255,8731667,brooklyn,flatbush,38914517,98
11256,8732919,manhattan,upper west side,960850,0
11257,8733472,queens,kew gardens,475986,90
11258,8733480,manhattan,morningside heights,45823919,188
11259,8733620,brooklyn,bedford-stuyvesant,3571821,0
11260,8734174,manhattan,harlem,19808319,29
11261,8735399,brooklyn,williamsburg,22171747,32
11262,8736827,brooklyn,sheepshead bay,45837698,365
11263,8736934,brooklyn,flatbush,12639098,0
11264,8736973,manhattan,midtown,45837872,16
11265,8737468,queens,queens village,16934136,0
11266,8737991,brooklyn,bushwick,5270447,0
11267,8738025,brooklyn,prospect-lefferts gardens,44508730,89
11268,8738086,manhattan,hell's kitchen,23772724,336
11269,8738438,manhattan,harlem,3784682,0
11270,8739326,manhattan,chinatown,2851789,1
11271,8740683,manhattan,midtown,1475015,341
11272,8741020,manhattan,west village,45854238,0
11273,8741446,queens,ditmars steinway,24597265,275
11274,8741489,manhattan,harlem,45857976,39
11275,8741676,manhattan,upper west side,45859613,0
11276,8742567,manhattan,chelsea,45864201,0
11277,8743269,manhattan,harlem,12226733,0
11278,8750772,manhattan,east village,24032852,236
11279,8750901,manhattan,upper east side,45897508,0
11280,8752714,manhattan,midtown,1475015,365
11281,8753832,manhattan,harlem,21180442,78
11282,8754339,manhattan,washington heights,20261309,0
11283,8754560,manhattan,harlem,45913415,210
11284,8755259,brooklyn,carroll gardens,7706697,80
11285,8756017,bronx,fordham,26129793,0
11286,8757920,manhattan,harlem,8235517,0
11287,8758534,manhattan,east village,45619483,0
11288,8759876,manhattan,upper east side,45595980,0
11289,8760003,brooklyn,greenpoint,45937698,0
11290,8760442,queens,jackson heights,45937956,50
11291,8760775,manhattan,murray hill,45941254,0
11292,8761013,manhattan,soho,18062807,365
11293,8761292,queens,corona,44620317,351
11294,8761451,manhattan,greenwich village,45944532,0
11295,8762135,brooklyn,bedford-stuyvesant,4277896,189
11296,8762969,manhattan,chinatown,45951143,0
11297,8763502,brooklyn,williamsburg,45955013,92
11298,8764617,manhattan,chinatown,29896455,276
11299,8770660,manhattan,washington heights,2972546,0
11300,8772365,brooklyn,bushwick,2399157,0
11301,8772654,bronx,morris heights,45990565,282
11302,8775324,brooklyn,crown heights,6408132,35
11303,8775344,brooklyn,crown heights,4205149,0
11304,8775910,manhattan,kips bay,46004430,256
11305,8776479,brooklyn,williamsburg,8822845,1
11306,8777316,brooklyn,sunset park,44524700,0
11307,8777936,brooklyn,carroll gardens,40611169,365
11308,8780378,brooklyn,bushwick,2774528,0
11309,8781396,brooklyn,bedford-stuyvesant,45408439,0
11310,8781837,manhattan,east village,4380547,0
11311,8782401,manhattan,inwood,5170691,16
11312,8783567,manhattan,upper west side,46039971,0
11313,8793166,brooklyn,bedford-stuyvesant,13456636,38
11314,8793503,brooklyn,bedford-stuyvesant,46066063,105
11315,8794495,manhattan,midtown,12330542,0
11316,8794624,brooklyn,crown heights,11918958,0
11317,8795721,queens,astoria,6672223,0
11318,8796283,brooklyn,bedford-stuyvesant,9138796,49
11319,8796876,brooklyn,prospect heights,46096478,0
11320,8797770,manhattan,financial district,4455698,313
11321,8798403,manhattan,east harlem,37818581,0
11322,8798499,manhattan,chinatown,46105205,144
11323,8799529,manhattan,hell's kitchen,7512454,0
11324,8799559,manhattan,east harlem,37818581,0
11325,8800003,manhattan,harlem,46112296,6
11326,8800203,brooklyn,williamsburg,22159648,0
11327,8800996,brooklyn,flatbush,14796247,130
11328,8801963,brooklyn,bushwick,23582893,135
11329,8802289,brooklyn,bushwick,26033344,0
11330,8806104,manhattan,harlem,7650414,66
11331,8806783,manhattan,midtown,8115401,7
11332,8807842,brooklyn,williamsburg,13318184,0
11333,8808863,brooklyn,park slope,496979,0
11334,8809245,manhattan,gramercy,3333577,346
11335,8809420,brooklyn,bushwick,33899056,21
11336,8809578,manhattan,chelsea,14914020,0
11337,8810949,manhattan,midtown,30283594,365
11338,8811514,manhattan,west village,7227499,0
11339,8811687,manhattan,east village,17074459,0
11340,8812730,manhattan,lower east side,41865488,0
11341,8813306,manhattan,hell's kitchen,4385138,22
11342,8813547,manhattan,theater district,30350590,0
11343,8813854,manhattan,hell's kitchen,45850983,4
11344,8814070,manhattan,upper west side,10167933,0
11345,8814936,brooklyn,williamsburg,4185064,47
11346,8815120,brooklyn,east new york,46178050,270
11347,8815979,manhattan,east harlem,46182625,0
11348,8816070,manhattan,washington heights,40236486,88
11349,8816465,brooklyn,bedford-stuyvesant,40800505,268
11350,8817102,queens,forest hills,4430927,0
11351,8819442,manhattan,lower east side,24628477,125
11352,8823472,brooklyn,prospect-lefferts gardens,1415417,0
11353,8823897,brooklyn,crown heights,1418015,228
11354,8825297,manhattan,east harlem,46224845,231
11355,8825701,brooklyn,greenpoint,414999,0
11356,8826129,queens,glendale,46230558,0
11357,8826833,manhattan,upper east side,46234202,0
11358,8829421,manhattan,lower east side,4087478,0
11359,8830825,brooklyn,prospect-lefferts gardens,40828217,131
11360,8832355,brooklyn,greenpoint,4703687,0
11361,8837432,manhattan,hell's kitchen,41743945,0
11362,8838341,manhattan,upper west side,5172606,0
11363,8838513,brooklyn,bedford-stuyvesant,1423123,0
11364,8838861,manhattan,upper west side,46289881,0
11365,8838957,manhattan,soho,10595200,55
11366,8839938,manhattan,chelsea,46293809,0
11367,8840563,brooklyn,williamsburg,42621530,0
11368,8840959,brooklyn,bedford-stuyvesant,39556296,0
11369,8841107,brooklyn,park slope,21332287,0
11370,8841646,manhattan,east harlem,5380471,0
11371,8842185,staten island,shore acres,46305818,0
11372,8842667,brooklyn,boerum hill,10261855,0
11373,8842752,brooklyn,williamsburg,4586937,0
11374,8842793,manhattan,nolita,3411058,6
11375,8843403,brooklyn,bedford-stuyvesant,4231636,0
11376,8843681,brooklyn,bedford-stuyvesant,14104350,347
11377,8843995,brooklyn,bedford-stuyvesant,46314409,105
11378,8844402,queens,astoria,45232769,35
11379,8844652,brooklyn,greenpoint,34738391,0
11380,8845002,manhattan,chelsea,21172422,0
11381,8845289,manhattan,harlem,46322064,188
11382,8845441,brooklyn,bushwick,46323110,68
11383,8845805,manhattan,washington heights,46322730,170
11384,8845951,manhattan,harlem,4035773,293
11385,8845982,manhattan,east harlem,15641304,0
11386,8846233,manhattan,east village,3285026,0
11387,8846293,queens,jamaica,46087238,335
11388,8846634,manhattan,hell's kitchen,23521722,0
11389,8847200,brooklyn,flatbush,46329096,0
11390,8847268,brooklyn,greenpoint,1818225,0
11391,8847542,brooklyn,bushwick,6630815,21
11392,8847577,brooklyn,cobble hill,21052756,0
11393,8848162,queens,astoria,46122430,0
11394,8848243,brooklyn,williamsburg,39975694,0
11395,8849684,brooklyn,clinton hill,10549906,365
11396,8849758,brooklyn,bedford-stuyvesant,23270872,66
11397,8855930,manhattan,east village,46365876,0
11398,8857546,queens,laurelton,45601111,333
11399,8857842,brooklyn,clinton hill,46372931,22
11400,8858228,brooklyn,cobble hill,2232742,0
11401,8860450,manhattan,gramercy,12838732,12
11402,8861269,manhattan,harlem,9933134,364
11403,8861340,brooklyn,columbia st,46388202,0
11404,8861719,brooklyn,bedford-stuyvesant,46389507,0
11405,8863005,manhattan,midtown,46395463,0
11406,8863296,manhattan,east village,27657527,0
11407,8863320,brooklyn,prospect heights,46397067,362
11408,8864262,manhattan,west village,46401172,344
11409,8864404,manhattan,east harlem,46401675,0
11410,8864740,manhattan,upper east side,45595980,0
11411,8865020,manhattan,midtown,46404051,0
11412,8865499,brooklyn,greenpoint,986623,0
11413,8866178,manhattan,hell's kitchen,1596626,19
11414,8866435,brooklyn,williamsburg,3629010,0
11415,8866669,brooklyn,greenpoint,2452616,0
11416,8867383,queens,long island city,46414646,0
11417,8868762,brooklyn,williamsburg,7234603,0
11418,8869029,manhattan,east village,18048584,0
11419,8869381,brooklyn,brooklyn heights,9444795,0
11420,8869383,brooklyn,prospect-lefferts gardens,46420811,343
11421,8869857,queens,flushing,45600001,83
11422,8869998,brooklyn,williamsburg,1845920,0
11423,8873479,manhattan,gramercy,27240092,278
11424,8877466,brooklyn,bushwick,46458011,204
11425,8878172,manhattan,inwood,46399563,1
11426,8880194,manhattan,midtown,18023496,0
11427,8880524,brooklyn,prospect-lefferts gardens,3758073,0
11428,8880999,brooklyn,bushwick,3441272,222
11429,8881253,manhattan,hell's kitchen,21366569,289
11430,8881765,brooklyn,park slope,218425,0
11431,8881955,brooklyn,crown heights,46476909,0
11432,8882549,manhattan,east village,26123839,0
11433,8883032,brooklyn,prospect-lefferts gardens,46481544,0
11434,8883074,brooklyn,bushwick,46474221,0
11435,8883269,queens,maspeth,46482708,321
11436,8883877,manhattan,east village,14889425,53
11437,8884181,brooklyn,bedford-stuyvesant,46486441,243
11438,8885835,manhattan,hell's kitchen,30426158,0
11439,8886292,queens,woodside,43908809,90
11440,8887748,brooklyn,park slope,46501842,0
11441,8887907,manhattan,inwood,36573037,344
11442,8888689,manhattan,morningside heights,11469296,0
11443,8889118,manhattan,little italy,46509461,347
11444,8889423,manhattan,upper west side,10328631,0
11445,8889664,manhattan,east village,7006490,0
11446,8892174,brooklyn,williamsburg,24297041,0
11447,8894773,brooklyn,bushwick,46323110,261
11448,8895019,manhattan,hell's kitchen,1020828,0
11449,8897305,manhattan,upper east side,46544348,0
11450,8899450,manhattan,east harlem,31067208,0
11451,8899476,brooklyn,bushwick,3441272,227
11452,8900026,manhattan,chelsea,2543296,0
11453,8901538,bronx,longwood,46562860,363
11454,8901901,manhattan,harlem,15433113,0
11455,8903147,bronx,norwood,3684360,267
11456,8903855,queens,long island city,46573375,0
11457,8904076,queens,forest hills,46574350,0
11458,8904662,manhattan,east harlem,20367564,0
11459,8905176,manhattan,upper east side,46579560,0
11460,8905651,brooklyn,williamsburg,3989837,119
11461,8906260,manhattan,harlem,9597041,16
11462,8907184,brooklyn,williamsburg,9012184,250
11463,8907362,manhattan,east village,46537493,0
11464,8914109,manhattan,harlem,13951574,0
11465,8914649,brooklyn,bushwick,5109475,191
11466,8915246,brooklyn,crown heights,2968774,0
11467,8916387,manhattan,upper west side,25688324,2
11468,8916716,manhattan,hell's kitchen,46632551,34
11469,8916960,brooklyn,park slope,46632214,279
11470,8920714,brooklyn,bushwick,46650449,0
11471,8920794,manhattan,lower east side,15995278,0
11472,8920816,manhattan,morningside heights,4262510,0
11473,8920988,brooklyn,red hook,29823680,0
11474,8921125,manhattan,upper west side,36264739,0
11475,8924038,manhattan,east village,46665505,0
11476,8924552,brooklyn,greenpoint,6818674,0
11477,8924966,queens,sunnyside,27502041,128
11478,8925072,brooklyn,bushwick,4077292,333
11479,8925082,manhattan,nolita,33834627,0
11480,8929521,brooklyn,crown heights,46690777,68
11481,8930935,brooklyn,bedford-stuyvesant,4824082,0
11482,8931373,manhattan,harlem,719497,0
11483,8931635,brooklyn,park slope,5641193,126
11484,8932049,manhattan,east harlem,16877292,345
11485,8932929,brooklyn,bushwick,12502512,0
11486,8934119,manhattan,chelsea,30283594,337
11487,8935528,brooklyn,prospect heights,35430339,0
11488,8936266,manhattan,west village,6764705,0
11489,8937816,brooklyn,williamsburg,3538412,63
11490,8939341,brooklyn,williamsburg,46628999,0
11491,8940685,manhattan,hell's kitchen,7918948,0
11492,8941092,queens,sunnyside,45738364,0
11493,8941820,queens,woodside,46741696,54
11494,8942272,brooklyn,bushwick,9864136,365
11495,8942360,brooklyn,bedford-stuyvesant,11659708,0
11496,8942367,brooklyn,bushwick,9864136,250
11497,8942467,brooklyn,borough park,36821356,73
11498,8943358,manhattan,soho,2695451,28
11499,8948898,manhattan,upper east side,5548597,0
11500,8949503,brooklyn,williamsburg,46778191,0
11501,8950064,brooklyn,sunset park,30116009,0
11502,8950419,manhattan,chinatown,3736228,15
11503,8951083,brooklyn,greenpoint,46785121,39
11504,8951315,brooklyn,east flatbush,46786142,355
11505,8951480,manhattan,upper west side,46787065,0
11506,8951763,brooklyn,prospect-lefferts gardens,31752474,0
11507,8952816,queens,astoria,45416627,283
11508,8953050,queens,ditmars steinway,46794554,0
11509,8953200,queens,astoria,45416627,276
11510,8953404,queens,astoria,45416627,311
11511,8953625,queens,astoria,45416627,323
11512,8954037,queens,astoria,45416627,341
11513,8955506,brooklyn,greenpoint,20627781,0
11514,8955543,brooklyn,prospect-lefferts gardens,11546043,319
11515,8955750,brooklyn,sunset park,46182242,2
11516,8956253,brooklyn,prospect-lefferts gardens,46810144,209
11517,8957187,manhattan,harlem,1317384,177
11518,8957189,manhattan,east village,25492187,0
11519,8963790,manhattan,roosevelt island,46846064,0
11520,8963968,brooklyn,prospect heights,1610862,0
11521,8964008,manhattan,midtown,18655157,0
11522,8964308,brooklyn,crown heights,2968774,0
11523,8964446,queens,astoria,46848226,0
11524,8964740,manhattan,murray hill,46851431,0
11525,8966368,brooklyn,cobble hill,321710,0
11526,8971258,brooklyn,canarsie,46881049,345
11527,8971863,brooklyn,east flatbush,27974952,124
11528,8972219,manhattan,east village,12933114,0
11529,8972807,brooklyn,williamsburg,46888345,0
11530,8972957,brooklyn,bedford-stuyvesant,806818,287
11531,8973075,manhattan,midtown,8595112,0
11532,8973292,manhattan,upper east side,1372837,0
11533,8973682,manhattan,upper west side,26271616,0
11534,8973873,brooklyn,clinton hill,11458977,49
11535,8974121,manhattan,midtown,46815771,0
11536,8974316,manhattan,harlem,4154037,210
11537,8975190,brooklyn,sheepshead bay,46901221,133
11538,8975201,brooklyn,sheepshead bay,46901221,65
11539,8980303,brooklyn,clinton hill,9903826,0
11540,8984018,manhattan,chelsea,3256202,0
11541,8984085,brooklyn,crown heights,4428757,0
11542,8985316,manhattan,upper east side,46941561,49
11543,8985856,brooklyn,fort greene,27670390,0
11544,8986308,brooklyn,gowanus,21293445,0
11545,8986585,brooklyn,williamsburg,46946480,0
11546,8987285,brooklyn,bushwick,2948932,156
11547,8987462,brooklyn,crown heights,2932525,0
11548,8988451,bronx,concourse village,46953097,173
11549,8988997,manhattan,chelsea,30283594,164
11550,8989320,manhattan,harlem,15105912,187
11551,8989430,manhattan,chelsea,30283594,349
11552,8990063,manhattan,upper west side,46962156,0
11553,8990116,brooklyn,williamsburg,5485733,0
11554,8990988,brooklyn,bushwick,9060143,0
11555,8992423,manhattan,theater district,8113248,0
11556,8992666,manhattan,harlem,579126,0
11557,8992714,brooklyn,bedford-stuyvesant,40552516,0
11558,8992894,manhattan,harlem,46973966,287
11559,8993461,manhattan,east village,46976876,0
11560,8993857,brooklyn,east flatbush,27974952,343
11561,8993871,queens,elmhurst,46979077,333
11562,8993887,brooklyn,bedford-stuyvesant,36889012,340
11563,8994025,brooklyn,bedford-stuyvesant,12774739,0
11564,8994058,brooklyn,east flatbush,44929652,361
11565,8994197,manhattan,greenwich village,4974196,0
11566,8994423,manhattan,lower east side,2599664,0
11567,8995042,brooklyn,bedford-stuyvesant,25077909,217
11568,8995426,queens,long island city,13813923,293
